DayNum,VehId,Trip,Timestamp(ms),Latitude[deg],Longitude[deg],Vehicle Speed[km/h],MAF[g/sec],Engine RPM[RPM],Absolute Load[%],OAT[DegC],Fuel Rate[L/hr],Air Conditioning Power[kW],Air Conditioning Power[Watts],Heater Power[Watts],HV Battery Current[A],HV Battery SOC[%],HV Battery Voltage[V],Short Term Fuel Trim Bank 1[%],Short Term Fuel Trim Bank 2[%],Long Term Fuel Trim Bank 1[%],Long Term Fuel Trim Bank 2[%]
1.58323612963,298,863,0,42.2945786111,-83.7811441667,24,14.8500003815,1757,51.3725509644,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,2100,42.2945786111,-83.7811441667,32,14.8699998856,1824,51.764705658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,4200,42.2945786111,-83.7811441667,37,15.0600004196,1792,51.764705658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,6300,42.2944275,-83.7808580556,44,20.5900001526,2400,59.2156867981,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,8300,42.2944275,-83.7808580556,50,20.5900001526,2400,59.2156867981,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,10400,42.2942430556,-83.7804838889,54,19.9799995422,2364,57.254901886,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,12500,42.2942430556,-83.7804838889,60,18.8999996185,2225,57.254901886,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,14600,42.2942430556,-83.7804838889,63,17.3899993896,2136,57.254901886,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,16700,42.2940088889,-83.7800127778,63,11.8199996948,1536,48.6274528503,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,18700,42.2940088889,-83.7800127778,63,11.1499996185,1504,48.6274528503,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,20800,42.2936044444,-83.779395,62,9.86999988556,1367,50.1960792542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,22900,42.2936044444,-83.779395,62,14.4300003052,1822,50.1960792542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,25000,42.2936044444,-83.779395,60,8.81999969482,1171,50.1960792542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,26000,42.2932761111,-83.7786425,58,10.5900001526,1600,47.0588226318,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,28100,42.2932761111,-83.7786425,58,8.84000015259,1184,47.0588226318,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,30200,42.2932761111,-83.7786425,56,2.28999996185,1149,47.0588226318,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,32300,42.2928283333,-83.7767883333,52,8.09000015259,1152,38.0392150879,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,34400,42.2928283333,-83.7767883333,50,2.45000004768,1164,38.0392150879,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,36400,42.2924733333,-83.7756727778,46,2.27999997139,1118,14.509803772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,38500,42.2924733333,-83.7756727778,40,2.28999996185,990,14.509803772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,40600,42.2924733333,-83.7756727778,31,2.27999997139,992,14.509803772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,42700,42.2924047222,-83.7750030556,29,12.5,1600,20.7843132019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,44700,42.2924047222,-83.7750030556,33,14.5399999619,1803,20.7843132019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,46200,42.2924047222,-83.7750030556,39,14.5399999619,1803,20.7843132019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,48900,42.2922625,-83.7744455556,42,9.36999988556,1248,48.6274528503,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,50100,42.2922625,-83.7744455556,46,9.36999988556,1248,48.6274528503,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,52700,42.2920277778,-83.7735552778,48,9.42000007629,1280,48.235294342,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,54800,42.2920277778,-83.7735552778,48,2.21000003815,1165,48.235294342,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,56900,42.2920277778,-83.7735552778,46,2.28999996185,1112,48.235294342,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,59000,42.2918186111,-83.7727786111,43,2.25,1075,13.7254905701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,61000,42.2918186111,-83.7727786111,43,2.25999999046,1071,13.7254905701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,62100,42.2918186111,-83.7727786111,42,2.25999999046,1071,13.7254905701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,65000,42.2915091667,-83.7719641667,42,2.28999996185,1056,14.117647171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,67200,42.2915091667,-83.7719641667,42,8.51000022888,1152,14.117647171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,68300,42.2913372222,-83.7713188889,43,8.51000022888,1152,45.8823547363,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,70400,42.2913372222,-83.7713188889,46,8.5,1184,45.8823547363,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,73500,42.2910494444,-83.7705927778,52,8.77999973297,1230,49.0196075439,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,75500,42.2910494444,-83.7705927778,52,10.1800003052,1370,49.0196075439,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,76600,42.2910494444,-83.7705927778,53,10.1800003052,1370,49.0196075439,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,78700,42.2906969444,-83.7698163889,55,10.2600002289,1376,49.4117660522,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,81800,42.2906969444,-83.7698163889,57,8.56999969482,1207,49.4117660522,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,83900,42.29033,-83.76881,57,7.84999990463,1184,27.0588245392,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,85000,42.29033,-83.76881,58,7.84999990463,1184,27.0588245392,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,88000,42.29033,-83.76881,58,0.0900000035763,0,27.0588245392,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,90200,42.29011,-83.7679002778,59,0.0900000035763,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,94300,42.289885,-83.7670308333,57,0.0900000035763,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,96300,42.289885,-83.7670308333,58,0.070000000298,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,99500,42.2895083333,-83.7662952778,54,0.070000000298,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,100600,42.2895083333,-83.7662952778,50,0.070000000298,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,102700,42.2895083333,-83.7662952778,49,0.070000000298,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,104700,42.2893247222,-83.7656175,50,0.070000000298,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,106200,42.2893247222,-83.7656175,51,0.070000000298,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,109900,42.2889505556,-83.7647538889,51,0.070000000298,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,110000,42.2889505556,-83.7647538889,50,0.070000000298,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,113800,42.2889505556,-83.7647538889,42,0.070000000298,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,114800,42.2889505556,-83.7647538889,40,0.070000000298,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,117900,42.2885744444,-83.764185,43,0.070000000298,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,119000,42.2885744444,-83.764185,44,0.070000000298,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,120000,42.2881925,-83.7634886111,46,0.070000000298,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,123100,42.2881925,-83.7634886111,49,0.070000000298,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,125000,42.2879066667,-83.7627536111,49,0.070000000298,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,126200,42.2879066667,-83.7627536111,46,0.070000000298,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,128300,42.2879066667,-83.7627536111,45,0.070000000298,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,130200,42.2875911111,-83.7621322222,45,0.070000000298,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,133500,42.2875911111,-83.7621322222,43,0.070000000298,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,135500,42.2872752778,-83.7615361111,43,0.070000000298,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,136600,42.2872752778,-83.7615361111,40,0.070000000298,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,139800,42.2872752778,-83.7615361111,45,0.070000000298,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,140700,42.2870016667,-83.7609369444,45,0.070000000298,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,142900,42.2870016667,-83.7609369444,49,0.070000000298,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,144900,42.2870016667,-83.7609369444,49,2.83999991417,1396,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,147000,42.2866825,-83.7600705556,50,2.95000004768,1312,14.117647171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,148100,42.2866825,-83.7600705556,46,2.95000004768,1312,14.117647171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,150200,42.2866825,-83.7600705556,44,9.64000034332,1312,14.117647171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,152200,42.2864569444,-83.7594208333,43,9.43000030518,1280,49.8039207458,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,154300,42.2864569444,-83.7594208333,42,9.42000007629,1300,49.8039207458,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,156300,42.2862208333,-83.7588441667,42,3.25999999046,1341,14.509803772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,158500,42.2862208333,-83.7588441667,41,3.1400001049,1389,14.509803772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,161500,42.2860075,-83.7582777778,42,3.18000006676,1312,16.0784320831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,163600,42.2860075,-83.7582777778,42,8.94999980927,1257,16.0784320831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,164700,42.2860075,-83.7582777778,44,8.94999980927,1257,16.0784320831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,166700,42.2857819444,-83.7576402778,45,9.01000022888,1293,47.8431396484,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,169000,42.2857819444,-83.7576402778,46,3.48000001907,1312,47.8431396484,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,170000,42.2857819444,-83.7576402778,45,3.06999993324,1344,47.8431396484,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,172100,42.2854511111,-83.7568044444,43,2.98000001907,1312,15.2941179276,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,174700,42.2854511111,-83.7568044444,41,6.73000001907,1312,15.2941179276,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,176700,42.2854511111,-83.7568044444,44,9.21000003815,1248,15.2941179276,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,178700,42.2851505556,-83.7561777778,44,9.03999996185,1248,47.4509811401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,180700,42.2851505556,-83.7561777778,43,9.22999954224,1248,47.4509811401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,182000,42.2848730556,-83.7555436111,44,9.22999954224,1248,45.490196228,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,184900,42.2848730556,-83.7555436111,45,3.52999997139,1402,45.490196228,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,186200,42.2848730556,-83.7555436111,47,3.52999997139,1402,45.490196228,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,189100,42.2845752778,-83.7549019444,48,2.98000001907,1248,45.490196228,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,191100,42.2845752778,-83.7549019444,50,2.68000006676,1331,45.490196228,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,192200,42.2843697222,-83.7540544444,52,2.68000006676,1331,14.117647171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,194500,42.2843697222,-83.7540544444,55,2.75,1330,14.117647171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,197400,42.2841313889,-83.7531475,55,2.71000003815,1284,13.3333339691,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,198600,42.2841313889,-83.7531475,54,2.71000003815,1284,13.3333339691,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,201700,42.2841313889,-83.7531475,52,2.73000001907,1248,13.3333339691,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,202800,42.28391,-83.7521619444,51,2.73000001907,1248,14.509803772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,205000,42.28391,-83.7521619444,36,2.58999991417,1184,14.509803772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,207000,42.28391,-83.7521619444,30,2.70000004768,1146,14.509803772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,209100,42.2837341667,-83.7515663889,27,2.65000009537,1171,15.2941179276,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,210000,42.2837341667,-83.7515663889,27,2.68000006676,1184,15.2941179276,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,212100,42.2837341667,-83.7515663889,18,2.67000007629,1152,15.2941179276,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,214100,42.283685,-83.7511691667,0,2.83999991417,1221,14.509803772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,217400,42.283685,-83.7511691667,0,2.83999991417,0,14.509803772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,218500,42.283685,-83.7511691667,0,0.0900000035763,0,14.509803772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,226600,42.283685,-83.7511691667,0,0.0900000035763,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,228700,42.283685,-83.7511691667,0,0.070000000298,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,243200,42.2835402778,-83.7511977778,0,0.070000000298,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,246200,42.2835402778,-83.7511977778,0,0.070000000298,1472,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,248300,42.2835402778,-83.7511977778,0,0.070000000298,1368,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,250300,42.2835402778,-83.7511977778,0,2.86999988556,1312,14.117647171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,252300,42.2835091667,-83.7512161111,4,4.61999988556,1280,23.9215698242,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,254300,42.2835091667,-83.7512161111,6,6.84999990463,1344,23.9215698242,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,256400,42.2835091667,-83.7512161111,13,5.63999986649,1312,23.9215698242,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,258500,42.2834486111,-83.7510955556,16,8.5,1280,40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,261600,42.2834427778,-83.7507491667,26,18.4799995422,2112,40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,262700,42.2834427778,-83.7507491667,27,18.4799995422,2112,56.4705886841,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,265800,42.2834427778,-83.7507491667,38,21.0300006866,2460,56.4705886841,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,266800,42.2834361111,-83.7501766667,39,21.0300006866,2460,55.2941169739,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,268000,42.2834361111,-83.7501766667,39,9.69999980927,1271,55.2941169739,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,270100,42.2834361111,-83.7501766667,38,11.5100002289,1440,55.2941169739,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,272200,42.2834619444,-83.7493752778,40,13.6400003433,1664,55.2941169739,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,274300,42.2834619444,-83.7493752778,44,2.78999996185,1344,55.2941169739,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,276300,42.2834619444,-83.7493752778,37,2.78999996185,1248,55.2941169739,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,278400,42.2835094444,-83.7487369444,31,2.75,1216,14.509803772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,280500,42.2835094444,-83.7487369444,28,8.78999996185,1156,14.509803772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,282600,42.2835872222,-83.7483788889,35,13.279999733,1625,55.6862754822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,284700,42.2835872222,-83.7483788889,41,6.67999982834,1171,55.6862754822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,286700,42.2835872222,-83.7483788889,44,2.77999997139,1203,55.6862754822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,288800,42.2839547222,-83.7482977778,45,2.46000003815,1201,14.117647171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,290900,42.2839547222,-83.7482977778,44,2.46000003815,1173,14.117647171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,293000,42.2847213889,-83.7482127778,41,2.48000001907,1085,14.9019613266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,294000,42.2847213889,-83.7482127778,36,2.48000001907,1085,14.9019613266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,296800,42.2847213889,-83.7482127778,22,2.43000006676,1024,14.9019613266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,298000,42.2850902778,-83.7480641667,24,12.1999998093,1535,52.1568641663,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,301000,42.2850902778,-83.7480641667,32,9.81000041962,1311,52.1568641663,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,302000,42.2850902778,-83.7480641667,31,7.07000017166,1216,52.1568641663,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,304100,42.2850822222,-83.7475675,28,2.46000003815,1216,13.7254905701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,306200,42.2850822222,-83.7475675,19,2.48000001907,1088,13.7254905701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,308200,42.2851016667,-83.7472113889,12,2.42000007629,1024,14.9019613266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,310300,42.2851016667,-83.7472113889,8,7.15000009537,1223,14.9019613266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,313400,42.2851027778,-83.7469616667,27,7.84000015259,1184,41.1764717102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.58323612963,298,863,315500,42.2851027778,-83.7469616667,27,2.40000009537,1184,41.1764717102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
